page_a,page_b,common_words,union_words,common_pct_jaccard
frelons-versailles,souris-lhay-les-roses,235,909,25.8526
frelons-versailles,xylophages-antony,220,795,27.673
frelons-versailles,xylophages-chatenay-malabry,218,797,27.3526
frelons-versailles,xylophages-choisy-le-roi,219,794,27.5819
frelons-versailles,xylophages-orly,219,794,27.5819
frelons-versailles,xylophages-thiais,219,792,27.6515
frelons-versailles,xylophages-versailles,227,787,28.8437
guepes-antony,guepes-arcueil,162,719,22.5313
guepes-antony,guepes-chatenay-malabry,253,721,35.0902
guepes-antony,guepes-choisy-le-roi,259,721,35.9223
guepes-antony,guepes-clamart,159,718,22.1448
guepes-antony,guepes-gentilly,161,723,22.2683
guepes-antony,guepes-le-kremlin-bicetre,162,716,22.6257
guepes-antony,guepes-orly,254,717,35.4254
guepes-antony,guepes-thiais,254,715,35.5245
guepes-antony,guepes-versailles,254,831,30.5656
guepes-antony,mouches-antony,251,729,34.4307
guepes-antony,mouches-chatenay-malabry,239,742,32.2102
guepes-antony,mouches-choisy-le-roi,241,737,32.7001
guepes-antony,mouches-orly,240,738,32.5203
guepes-antony,mouches-thiais,240,736,32.6087
guepes-antony,mouches-versailles,239,740,32.2973
guepes-antony,punaises-de-lit-antony,349,775,45.0323
guepes-antony,punaises-de-lit-arcueil,274,863,31.7497
guepes-antony,punaises-de-lit-cachan,232,915,25.3552
guepes-antony,punaises-de-lit-chatenay-malabry,278,870,31.954
guepes-antony,punaises-de-lit-choisy-le-roi,239,732,32.6503
guepes-antony,punaises-de-lit-clamart,278,867,32.0646
guepes-antony,punaises-de-lit-fresnes,220,895,24.581
guepes-antony,punaises-de-lit-gentilly,277,863,32.0973
guepes-antony,punaises-de-lit-le-kremlin-bicetre,273,861,31.7073
guepes-antony,punaises-de-lit-lhay-les-roses,234,903,25.9136
guepes-antony,punaises-de-lit-orly,238,733,32.4693
guepes-antony,punaises-de-lit-thiais,238,731,32.5581
guepes-antony,punaises-de-lit-versailles,238,735,32.381
guepes-antony,rats-arcueil,274,863,31.7497
guepes-antony,rats-cachan,252,921,27.3616
guepes-antony,rats-fresnes,236,886,26.6366
guepes-antony,rats-gentilly,277,863,32.0973
guepes-antony,rats-le-kremlin-bicetre,273,861,31.7073
guepes-antony,rats-lhay-les-roses,243,869,27.9632
guepes-antony,souris-arcueil,274,863,31.7497
guepes-antony,souris-cachan,240,895,26.8156
guepes-antony,souris-fresnes,234,884,26.4706
guepes-antony,souris-gentilly,277,863,32.0973
guepes-antony,souris-le-kremlin-bicetre,273,861,31.7073
guepes-antony,souris-lhay-les-roses,244,877,27.8221
guepes-antony,xylophages-antony,254,738,34.4173
guepes-antony,xylophages-chatenay-malabry,242,750,32.2667
guepes-antony,xylophages-choisy-le-roi,244,746,32.7078
guepes-antony,xylophages-orly,243,747,32.5301
guepes-antony,xylophages-thiais,243,745,32.6174
guepes-antony,xylophages-versailles,242,749,32.3097
guepes-arcueil,guepes-chatenay-malabry,139,616,22.5649
guepes-arcueil,guepes-choisy-le-roi,146,615,23.7398
guepes-arcueil,guepes-clamart,287,371,77.3585
guepes-arcueil,guepes-gentilly,299,366,81.694
guepes-arcueil,guepes-le-kremlin-bicetre,291,368,79.0761
guepes-arcueil,guepes-orly,140,612,22.8758
guepes-arcueil,guepes-thiais,140,610,22.9508
guepes-arcueil,guepes-versailles,263,603,43.6153
guepes-arcueil,mouches-antony,135,626,21.5655
guepes-arcueil,mouches-chatenay-malabry,133,629,21.1447
guepes-arcueil,mouches-choisy-le-roi,135,624,21.6346
guepes-arcueil,mouches-orly,134,625,21.44
guepes-arcueil,mouches-thiais,134,623,21.5088
guepes-arcueil,mouches-versailles,132,628,21.0191
guepes-arcueil,punaises-de-lit-antony,152,753,20.1859
guepes-arcueil,punaises-de-lit-arcueil,166,752,22.0745
guepes-arcueil,punaises-de-lit-cachan,156,772,20.2073
guepes-arcueil,punaises-de-lit-chatenay-malabry,164,765,21.4379
guepes-arcueil,punaises-de-lit-choisy-le-roi,137,615,22.2764
guepes-arcueil,punaises-de-lit-clamart,166,760,21.8421
guepes-arcueil,punaises-de-lit-fresnes,152,744,20.4301
guepes-arcueil,punaises-de-lit-gentilly,163,758,21.504
guepes-arcueil,punaises-de-lit-le-kremlin-bicetre,164,751,21.8375
guepes-arcueil,punaises-de-lit-lhay-les-roses,144,774,18.6047
guepes-arcueil,punaises-de-lit-orly,136,616,22.0779
guepes-arcueil,punaises-de-lit-thiais,136,614,22.1498
guepes-arcueil,punaises-de-lit-versailles,134,620,21.6129
guepes-arcueil,rats-arcueil,166,752,22.0745
guepes-arcueil,rats-cachan,170,784,21.6837
guepes-arcueil,rats-fresnes,152,751,20.2397
guepes-arcueil,rats-gentilly,163,758,21.504
guepes-arcueil,rats-le-kremlin-bicetre,164,751,21.8375
guepes-arcueil,rats-lhay-les-roses,150,743,20.1884
guepes-arcueil,souris-arcueil,166,752,22.0745
guepes-arcueil,souris-cachan,156,760,20.5263
guepes-arcueil,souris-fresnes,154,745,20.6711
guepes-arcueil,souris-gentilly,163,758,21.504
guepes-arcueil,souris-le-kremlin-bicetre,164,751,21.8375
guepes-arcueil,souris-lhay-les-roses,151,751,20.1065
guepes-arcueil,xylophages-antony,140,633,22.1169
guepes-arcueil,xylophages-chatenay-malabry,138,635,21.7323
guepes-arcueil,xylophages-choisy-le-roi,140,631,22.187
guepes-arcueil,xylophages-orly,139,632,21.9937
guepes-arcueil,xylophages-thiais,139,630,22.0635
guepes-arcueil,xylophages-versailles,137,635,21.5748
guepes-chatenay-malabry,guepes-choisy-le-roi,411,443,92.7765
guepes-chatenay-malabry,guepes-clamart,139,612,22.7124
guepes-chatenay-malabry,guepes-gentilly,143,615,23.252
guepes-chatenay-malabry,guepes-le-kremlin-bicetre,143,609,23.4811
guepes-chatenay-malabry,guepes-orly,410,435,94.2529
guepes-chatenay-malabry,guepes-thiais,409,434,94.2396
guepes-chatenay-malabry,guepes-versailles,205,754,27.1883
guepes-chatenay-malabry,mouches-antony,376,478,78.6611
guepes-chatenay-malabry,mouches-chatenay-malabry,389,466,83.4764
guepes-chatenay-malabry,mouches-choisy-le-roi,376,476,78.9916
guepes-chatenay-malabry,mouches-orly,375,477,78.6164
guepes-chatenay-malabry,mouches-thiais,374,476,78.5714
guepes-chatenay-malabry,mouches-versailles,373,480,77.7083
guepes-chatenay-malabry,punaises-de-lit-antony,242,756,32.0106
guepes-chatenay-malabry,punaises-de-lit-arcueil,256,755,33.9073
guepes-chatenay-malabry,punaises-de-lit-cachan,211,810,26.0494
guepes-chatenay-malabry,punaises-de-lit-chatenay-malabry,265,757,35.0066
guepes-chatenay-malabry,punaises-de-lit-choisy-le-roi,371,474,78.27
guepes-chatenay-malabry,punaises-de-lit-clamart,259,760,34.0789
guepes-chatenay-malabry,punaises-de-lit-fresnes,209,780,26.7949
guepes-chatenay-malabry,punaises-de-lit-gentilly,259,755,34.3046
guepes-chatenay-malabry,punaises-de-lit-le-kremlin-bicetre,255,753,33.8645
guepes-chatenay-malabry,punaises-de-lit-lhay-les-roses,212,799,26.5332
guepes-chatenay-malabry,punaises-de-lit-orly,370,475,77.8947
guepes-chatenay-malabry,punaises-de-lit-thiais,369,474,77.8481
guepes-chatenay-malabry,punaises-de-lit-versailles,369,478,77.1967
guepes-chatenay-malabry,rats-arcueil,257,754,34.0849
guepes-chatenay-malabry,rats-cachan,234,813,28.7823
guepes-chatenay-malabry,rats-fresnes,224,772,29.0155
guepes-chatenay-malabry,rats-gentilly,260,754,34.4828
guepes-chatenay-malabry,rats-le-kremlin-bicetre,256,752,34.0426
guepes-chatenay-malabry,rats-lhay-les-roses,220,766,28.7206
guepes-chatenay-malabry,souris-arcueil,257,754,34.0849
guepes-chatenay-malabry,souris-cachan,215,794,27.0781
guepes-chatenay-malabry,souris-fresnes,217,775,28.0
guepes-chatenay-malabry,souris-gentilly,260,754,34.4828
guepes-chatenay-malabry,souris-le-kremlin-bicetre,256,752,34.0426
guepes-chatenay-malabry,souris-lhay-les-roses,225,770,29.2208
guepes-chatenay-malabry,xylophages-antony,375,491,76.3747
guepes-chatenay-malabry,xylophages-chatenay-malabry,387,479,80.7933
guepes-chatenay-malabry,xylophages-choisy-le-roi,375,489,76.6871
guepes-chatenay-malabry,xylophages-orly,374,490,76.3265
guepes-chatenay-malabry,xylophages-thiais,373,489,76.2781
guepes-chatenay-malabry,xylophages-versailles,372,493,75.4564
guepes-choisy-le-roi,guepes-clamart,144,613,23.491
guepes-choisy-le-roi,guepes-gentilly,148,616,24.026
guepes-choisy-le-roi,guepes-le-kremlin-bicetre,148,610,24.2623
guepes-choisy-le-roi,guepes-orly,413,438,94.2922
guepes-choisy-le-roi,guepes-thiais,412,437,94.2792
guepes-choisy-le-roi,guepes-versailles,212,753,28.1541
guepes-choisy-le-roi,mouches-antony,378,482,78.4232
guepes-choisy-le-roi,mouches-chatenay-malabry,376,485,77.5258
guepes-choisy-le-roi,mouches-choisy-le-roi,386,472,81.7797
guepes-choisy-le-roi,mouches-orly,378,480,78.75
guepes-choisy-le-roi,mouches-thiais,377,479,78.7056
guepes-choisy-le-roi,mouches-versailles,375,484,77.4793
guepes-choisy-le-roi,punaises-de-lit-antony,246,758,32.4538
guepes-choisy-le-roi,punaises-de-lit-arcueil,261,756,34.5238
guepes-choisy-le-roi,punaises-de-lit-cachan,214,813,26.3223
guepes-choisy-le-roi,punaises-de-lit-chatenay-malabry,263,765,34.3791
guepes-choisy-le-roi,punaises-de-lit-choisy-le-roi,381,470,81.0638
guepes-choisy-le-roi,punaises-de-lit-clamart,264,761,34.6912
guepes-choisy-le-roi,punaises-de-lit-fresnes,213,782,27.2379
guepes-choisy-le-roi,punaises-de-lit-gentilly,264,756,34.9206
guepes-choisy-le-roi,punaises-de-lit-le-kremlin-bicetre,260,754,34.4828
guepes-choisy-le-roi,punaises-de-lit-lhay-les-roses,214,803,26.6501
guepes-choisy-le-roi,punaises-de-lit-orly,373,478,78.0335
guepes-choisy-le-roi,punaises-de-lit-thiais,372,477,77.9874
guepes-choisy-le-roi,punaises-de-lit-versailles,371,482,76.971
guepes-choisy-le-roi,rats-arcueil,262,755,34.702
guepes-choisy-le-roi,rats-cachan,239,814,29.3612
guepes-choisy-le-roi,rats-fresnes,228,774,29.4574
guepes-choisy-le-roi,rats-gentilly,265,755,35.0993
guepes-choisy-le-roi,rats-le-kremlin-bicetre,261,753,34.6614
guepes-choisy-le-roi,rats-lhay-les-roses,222,770,28.8312
guepes-choisy-le-roi,souris-arcueil,262,755,34.702
guepes-choisy-le-roi,souris-cachan,219,796,27.5126
guepes-choisy-le-roi,souris-fresnes,220,778,28.2776
guepes-choisy-le-roi,souris-gentilly,265,755,35.0993
guepes-choisy-le-roi,souris-le-kremlin-bicetre,261,753,34.6614
guepes-choisy-le-roi,souris-lhay-les-roses,226,775,29.1613
guepes-choisy-le-roi,xylophages-antony,376,496,75.8065
guepes-choisy-le-roi,xylophages-chatenay-malabry,374,498,75.1004
guepes-choisy-le-roi,xylophages-choisy-le-roi,384,486,79.0123
guepes-choisy-le-roi,xylophages-orly,376,494,76.1134
guepes-choisy-le-roi,xylophages-thiais,375,493,76.0649
guepes-choisy-le-roi,xylophages-versailles,373,498,74.8996
guepes-clamart,guepes-gentilly,295,366,80.6011
guepes-clamart,guepes-le-kremlin-bicetre,288,367,78.4741
guepes-clamart,guepes-orly,140,608,23.0263
guepes-clamart,guepes-thiais,140,606,23.1023
guepes-clamart,guepes-versailles,263,599,43.9065
guepes-clamart,mouches-antony,135,622,21.7042
guepes-clamart,mouches-chatenay-malabry,133,625,21.28
guepes-clamart,mouches-choisy-le-roi,134,621,21.5781
guepes-clamart,mouches-orly,134,621,21.5781
guepes-clamart,mouches-thiais,134,619,21.6478
guepes-clamart,mouches-versailles,132,624,21.1538
guepes-clamart,punaises-de-lit-antony,147,754,19.496
guepes-clamart,punaises-de-lit-arcueil,157,757,20.7398
guepes-clamart,punaises-de-lit-cachan,155,769,20.156
guepes-clamart,punaises-de-lit-chatenay-malabry,160,765,20.915
guepes-clamart,punaises-de-lit-choisy-le-roi,136,612,22.2222
guepes-clamart,punaises-de-lit-clamart,170,752,22.6064
guepes-clamart,punaises-de-lit-fresnes,151,741,20.3779
guepes-clamart,punaises-de-lit-gentilly,161,756,21.2963
guepes-clamart,punaises-de-lit-le-kremlin-bicetre,159,752,21.1436
guepes-clamart,punaises-de-lit-lhay-les-roses,145,769,18.8557
guepes-clamart,punaises-de-lit-orly,136,612,22.2222
guepes-clamart,punaises-de-lit-thiais,136,610,22.2951
guepes-clamart,punaises-de-lit-versailles,134,616,21.7532
guepes-clamart,rats-arcueil,157,757,20.7398
guepes-clamart,rats-cachan,165,785,21.0191
guepes-clamart,rats-fresnes,150,749,20.0267
guepes-clamart,rats-gentilly,161,756,21.2963
guepes-clamart,rats-le-kremlin-bicetre,159,752,21.1436
guepes-clamart,rats-lhay-les-roses,151,738,20.4607
guepes-clamart,souris-arcueil,157,757,20.7398
guepes-clamart,souris-cachan,154,758,20.3166
guepes-clamart,souris-fresnes,153,742,20.6199
guepes-clamart,souris-gentilly,161,756,21.2963
guepes-clamart,souris-le-kremlin-bicetre,159,752,21.1436
guepes-clamart,souris-lhay-les-roses,152,746,20.3753
guepes-clamart,xylophages-antony,141,628,22.4522
guepes-clamart,xylophages-chatenay-malabry,139,630,22.0635
guepes-clamart,xylophages-choisy-le-roi,140,627,22.3285
guepes-clamart,xylophages-orly,140,627,22.3285
guepes-clamart,xylophages-thiais,140,625,22.4
guepes-clamart,xylophages-versailles,138,630,21.9048
guepes-gentilly,guepes-le-kremlin-bicetre,294,368,79.8913
guepes-gentilly,guepes-orly,142,613,23.1648
guepes-gentilly,guepes-thiais,142,611,23.2406
guepes-gentilly,guepes-versailles,260,609,42.6929
guepes-gentilly,mouches-antony,138,626,22.0447
guepes-gentilly,mouches-chatenay-malabry,137,628,21.8153
guepes-gentilly,mouches-choisy-le-roi,137,625,21.92
guepes-gentilly,mouches-orly,136,626,21.7252
guepes-gentilly,mouches-thiais,136,624,21.7949
guepes-gentilly,mouches-versailles,135,628,21.4968
guepes-gentilly,punaises-de-lit-antony,151,757,19.9472
guepes-gentilly,punaises-de-lit-arcueil,162,759,21.3439
guepes-gentilly,punaises-de-lit-cachan,155,776,19.9742
guepes-gentilly,punaises-de-lit-chatenay-malabry,164,768,21.3542
guepes-gentilly,punaises-de-lit-choisy-le-roi,140,615,22.7642
guepes-gentilly,punaises-de-lit-clamart,166,763,21.7562
guepes-gentilly,punaises-de-lit-fresnes,152,747,20.3481
guepes-gentilly,punaises-de-lit-gentilly,169,755,22.3841
guepes-gentilly,punaises-de-lit-le-kremlin-bicetre,162,756,21.4286
guepes-gentilly,punaises-de-lit-lhay-les-roses,144,777,18.5328
guepes-gentilly,punaises-de-lit-orly,139,616,22.5649
guepes-gentilly,punaises-de-lit-thiais,139,614,22.6384
guepes-gentilly,punaises-de-lit-versailles,138,619,22.294
guepes-gentilly,rats-arcueil,162,759,21.3439
guepes-gentilly,rats-cachan,169,788,21.4467
guepes-gentilly,rats-fresnes,154,752,20.4787
guepes-gentilly,rats-gentilly,169,755,22.3841
guepes-gentilly,rats-le-kremlin-bicetre,162,756,21.4286
guepes-gentilly,rats-lhay-les-roses,151,745,20.2685
guepes-gentilly,souris-arcueil,162,759,21.3439
guepes-gentilly,souris-cachan,156,763,20.4456
guepes-gentilly,souris-fresnes,155,747,20.7497
guepes-gentilly,souris-gentilly,169,755,22.3841
guepes-gentilly,souris-le-kremlin-bicetre,162,756,21.4286
guepes-gentilly,souris-lhay-les-roses,153,752,20.3457
guepes-gentilly,xylophages-antony,143,633,22.5908
guepes-gentilly,xylophages-chatenay-malabry,142,634,22.3975
guepes-gentilly,xylophages-choisy-le-roi,142,632,22.4684
guepes-gentilly,xylophages-orly,141,633,22.2749
guepes-gentilly,xylophages-thiais,141,631,22.3455
guepes-gentilly,xylophages-versailles,140,635,22.0472
guepes-le-kremlin-bicetre,guepes-orly,143,606,23.5974
guepes-le-kremlin-bicetre,guepes-thiais,144,603,23.8806
guepes-le-kremlin-bicetre,guepes-versailles,260,603,43.1177
guepes-le-kremlin-bicetre,mouches-antony,138,620,22.2581
guepes-le-kremlin-bicetre,mouches-chatenay-malabry,137,622,22.0257
guepes-le-kremlin-bicetre,mouches-choisy-le-roi,137,619,22.1325
guepes-le-kremlin-bicetre,mouches-orly,137,619,22.1325
guepes-le-kremlin-bicetre,mouches-thiais,138,616,22.4026
guepes-le-kremlin-bicetre,mouches-versailles,136,621,21.9002
guepes-le-kremlin-bicetre,punaises-de-lit-antony,150,752,19.9468
guepes-le-kremlin-bicetre,punaises-de-lit-arcueil,159,756,21.0317
guepes-le-kremlin-bicetre,punaises-de-lit-cachan,153,772,19.8187
guepes-le-kremlin-bicetre,punaises-de-lit-chatenay-malabry,161,765,21.0458
guepes-le-kremlin-bicetre,punaises-de-lit-choisy-le-roi,140,609,22.9885
guepes-le-kremlin-bicetre,punaises-de-lit-clamart,163,760,21.4474
guepes-le-kremlin-bicetre,punaises-de-lit-fresnes,152,741,20.5128
guepes-le-kremlin-bicetre,punaises-de-lit-gentilly,162,756,21.4286
guepes-le-kremlin-bicetre,punaises-de-lit-le-kremlin-bicetre,165,747,22.0884
guepes-le-kremlin-bicetre,punaises-de-lit-lhay-les-roses,144,771,18.677
guepes-le-kremlin-bicetre,punaises-de-lit-orly,140,609,22.9885
guepes-le-kremlin-bicetre,punaises-de-lit-thiais,141,606,23.2673
guepes-le-kremlin-bicetre,punaises-de-lit-versailles,139,612,22.7124
guepes-le-kremlin-bicetre,rats-arcueil,159,756,21.0317
guepes-le-kremlin-bicetre,rats-cachan,168,783,21.4559
guepes-le-kremlin-bicetre,rats-fresnes,151,749,20.1602
guepes-le-kremlin-bicetre,rats-gentilly,162,756,21.4286
guepes-le-kremlin-bicetre,rats-le-kremlin-bicetre,165,747,22.0884
guepes-le-kremlin-bicetre,rats-lhay-les-roses,150,740,20.2703
guepes-le-kremlin-bicetre,souris-arcueil,159,756,21.0317
guepes-le-kremlin-bicetre,souris-cachan,152,761,19.9737
guepes-le-kremlin-bicetre,souris-fresnes,153,743,20.5922
guepes-le-kremlin-bicetre,souris-gentilly,162,756,21.4286
guepes-le-kremlin-bicetre,souris-le-kremlin-bicetre,165,747,22.0884
guepes-le-kremlin-bicetre,souris-lhay-les-roses,152,747,20.3481
guepes-le-kremlin-bicetre,xylophages-antony,143,627,22.807
guepes-le-kremlin-bicetre,xylophages-chatenay-malabry,142,628,22.6115
guepes-le-kremlin-bicetre,xylophages-choisy-le-roi,142,626,22.6837
guepes-le-kremlin-bicetre,xylophages-orly,142,626,22.6837
guepes-le-kremlin-bicetre,xylophages-thiais,143,623,22.9535
guepes-le-kremlin-bicetre,xylophages-versailles,141,628,22.4522
guepes-orly,guepes-thiais,413,427,96.7213
guepes-orly,guepes-versailles,206,750,27.4667
guepes-orly,mouches-antony,377,474,79.5359
guepes-orly,mouches-chatenay-malabry,375,477,78.6164
guepes-orly,mouches-choisy-le-roi,378,471,80.2548
guepes-orly,mouches-orly,386,463,83.3693
guepes-orly,mouches-thiais,378,469,80.597
guepes-orly,mouches-versailles,375,475,78.9474
guepes-orly,punaises-de-lit-antony,243,752,32.3138
guepes-orly,punaises-de-lit-arcueil,259,749,34.5794
guepes-orly,punaises-de-lit-cachan,214,804,26.6169
guepes-orly,punaises-de-lit-chatenay-malabry,261,758,34.4327
guepes-orly,punaises-de-lit-choisy-le-roi,373,469,79.5309
guepes-orly,punaises-de-lit-clamart,262,754,34.748
guepes-orly,punaises-de-lit-fresnes,211,775,27.2258
guepes-orly,punaises-de-lit-gentilly,262,749,34.98
guepes-orly,punaises-de-lit-le-kremlin-bicetre,258,747,34.5382
guepes-orly,punaises-de-lit-lhay-les-roses,213,795,26.7925
guepes-orly,punaises-de-lit-orly,381,461,82.6464
guepes-orly,punaises-de-lit-thiais,373,467,79.8715
guepes-orly,punaises-de-lit-versailles,371,473,78.4355
guepes-orly,rats-arcueil,260,748,34.7594
guepes-orly,rats-cachan,237,807,29.368
guepes-orly,rats-fresnes,226,767,29.4654
guepes-orly,rats-gentilly,263,748,35.1604
guepes-orly,rats-le-kremlin-bicetre,259,746,34.7185
guepes-orly,rats-lhay-les-roses,221,762,29.0026
guepes-orly,souris-arcueil,260,748,34.7594
guepes-orly,souris-cachan,218,788,27.665
guepes-orly,souris-fresnes,219,770,28.4416
guepes-orly,souris-gentilly,263,748,35.1604
guepes-orly,souris-le-kremlin-bicetre,259,746,34.7185
guepes-orly,souris-lhay-les-roses,226,766,29.5039
guepes-orly,xylophages-antony,375,488,76.8443
